epoch,accuracy,loss,val_accuracy,val_loss
75,0.7493814826011658,0.6132512092590332,0.7683168053627014,0.6087296009063721
76,0.7607619762420654,0.5993199944496155,0.7564356327056885,0.6145616769790649
77,0.7602671980857849,0.6021891236305237,0.7693069577217102,0.6100755333900452
78,0.7676892876625061,0.6013173460960388,0.7693069577217102,0.6027337908744812
79,0.7649678587913513,0.5917585492134094,0.7574257254600525,0.6016603708267212
80,0.7657100558280945,0.5956912636756897,0.7633663415908813,0.6033596992492676
81,0.7619990110397339,0.6007791757583618,0.7653465270996094,0.595689058303833
82,0.7657100558280945,0.5945190787315369,0.7693069577217102,0.6040737628936768
83,0.7699158787727356,0.5874377489089966,0.7673267126083374,0.611592173576355
84,0.7718951106071472,0.5926916003227234,0.7742574214935303,0.6053829193115234
85,0.7686788439750671,0.5853478908538818,0.7683168053627014,0.5938777923583984
86,0.7664522528648376,0.5787335634231567,0.7772276997566223,0.5855562686920166
87,0.7669470310211182,0.575320839881897,0.7683168053627014,0.5848128199577332
88,0.7649678587913513,0.577598512172699,0.7693069577217102,0.5876976251602173
89,0.7694211006164551,0.5744914412498474,0.7801980376243591,0.5976763963699341
90,0.7654626369476318,0.5853654742240906,0.7742574214935303,0.5939579010009766
91,0.7582879662513733,0.606640636920929,0.7653465270996094,0.5897858142852783
92,0.7582879662513733,0.5862452387809753,0.7683168053627014,0.5823432803153992
93,0.7602671980857849,0.5909820199012756,0.7683168053627014,0.5889478921890259
94,0.7558139562606812,0.5912843942642212,0.7693069577217102,0.5960695147514343
95,0.7721425294876099,0.580849826335907,0.7584158182144165,0.6048933267593384
96,0.762741208076477,0.5840443968772888,0.7603960633277893,0.5913040637969971
97,0.7647204399108887,0.5762907266616821,0.7702970504760742,0.5814682245254517
98,0.7664522528648376,0.5701289176940918,0.7663366198539734,0.5898184776306152
99,0.7706580758094788,0.5690365433692932,0.7712871432304382,0.5817039012908936
